Model,Domain,Task,Mean,Std_Dev,Count,Std_Error,Margin_of_Error,CI Lower,CI Upper
mgpt,typology,pawsx,49.1466666666667,0.116761865920911,3,0.0674124947205212,0.29005255443938,48.8566141122273,49.4367192211061
mgpt,typology,xcopa,55.65,0.091651513899121,3,0.0529150262212943,0.227674982024378,55.4223250179756,55.8776749820244
mgpt,typology,xnli,40.9966666666667,0.133166562369585,3,0.0768837506311369,0.330804079538879,40.6658625871278,41.3274707462056
mgpt,typology,xstorycloze,56.3066666666667,0.0850490054811466,3,0.04910306620885,0.211273441870522,56.0953932247961,56.5179401085372
mgpt,typology,xwinograd,60.7866666666667,0.164418166068509,3,0.0949268724393183,0.408437366842972,60.3782292998237,61.1951040335096
mgpt,vi,SET AVG,52.61,0.0351567916624993,3,0.0202977831301875,0.0873343119962485,52.5226656880037,52.6973343119962
mgpt,vi,pawsx,48.9533333333333,0.160416125540217,3,0.0926162932630009,0.398495747042314,48.554837586291,49.3518290803757
mgpt,vi,xcopa,55.7033333333333,0.0305505046330433,3,0.0176383420737665,0.0758916606748002,55.6274416726585,55.7792249940081
mgpt,vi,xnli,40.89,0.108166538263924,3,0.0624499799839864,0.268700576861003,40.621299423139,41.158700576861
mgpt,vi,xstorycloze,56.3,0.030000000000002,3,0.0173205080756899,0.0745241313553176,56.2254758686447,56.3745241313553
mgpt,vi,xwinograd,61.2033333333333,0.165025250593154,3,0.0952773728530432,0.409945448404921,60.7933878849284,61.6132787817383
mt5,family,SET AVG,48.9406666666667,0.207676029751467,3,0.119901811681242,0.515895857351603,48.4247708093151,49.4565625240183
mt5,family,pawsx,52.16,0.147986485869485,3,0.0854400374531741,0.367618810391621,51.7923811896084,52.5276188103916
mt5,family,xcopa,53.7533333333333,0.305505046330389,3,0.176383420737639,0.758916606747891,52.9944167265854,54.5122499400812
mt5,family,xnli,36.0266666666667,0.049328828623162,3,0.0284800124843915,0.122539603463874,35.9041270632028,36.1492062701305
mt5,family,xstorycloze,52.36,0.269999999999998,3,0.155884572681198,0.670717182197808,51.6892828178022,53.0307171821978
mt5,family,xwinograd,50.4033333333333,0.482735262160677,3,0.278707333555791,1.19918086957012,49.2041524637632,51.6025142029035
mt5,geo,SET AVG,48.9546666666667,0.0552931581059864,3,0.0319235197168358,0.13735581925802,48.8173108474086,49.0920224859247
mt5,geo,pawsx,52.2633333333333,0.0251661147842418,3,0.014529663145139,0.0625160947961236,52.2008172385372,52.3258494281295
mt5,geo,xcopa,53.2033333333333,0.12858201014657,3,0.0742368581710653,0.31941542046977,52.8839179128636,53.5227487538031
mt5,geo,xnli,36.6433333333333,0.276103845198385,3,0.159408629349578,0.685879974242377,35.957453359091,37.3292133075757
mt5,geo,xstorycloze,52.3766666666667,0.130511813003013,3,0.0753510303697156,0.324209316521884,52.0524573501448,52.7008759831885
mt5,geo,xwinograd,50.2866666666667,0.483356321292413,3,0.279065902212682,1.20072366598055,49.0859430006861,51.4873903326472
mt5,learned,SET AVG,49.0546666666667,0.0580459588027721,3,0.0335128499401504,0.144194155282095,48.9104725113846,49.1988608219488
mt5,learned,pawsx,52.06,0.0300000000000011,3,0.0173205080756894,0.0745241313553154,51.9854758686447,52.1345241313553
mt5,learned,xcopa,53.01,0.246373699895098,3,0.142243921955679,0.612026199115887,52.3979738008841,53.6220261991159
mt5,learned,xnli,36.76,0.149331845230684,3,0.0862167810425189,0.370960868316757,36.3890391316832,37.1309608683168
mt5,learned,xstorycloze,52.4266666666667,0.293655126523163,3,0.169541866347062,0.729479774072438,51.6971868925942,53.1561464407391
mt5,learned,xwinograd,51.0166666666667,0.472898861632523,3,0.273028285063004,1.17474589606933,49.8419207705973,52.191412562736
mt5,random,SET AVG,48.7566666666667,0.0681566822353718,3,0.0393502788356637,0.169310584655038,48.5873560820116,48.9259772513217
mt5,random,pawsx,50.7833333333333,0.408574758561185,3,0.235890746839386,1.0149559658493,49.768377367484,51.7982892991826
mt5,random,xcopa,53.4133333333333,0.287460142164672,3,0.165965190460061,0.714090579803227,52.6992427535301,54.1274239131366
mt5,random,xnli,36.6633333333333,0.0378593889719991,3,0.0218581284143385,0.0940479358927045,36.5692853974406,36.757381269226
mt5,random,xstorycloze,52.43,0.02645751311064,3,0.015275252316516,0.0657241060797413,52.3642758939203,52.4957241060797
mt5,random,xwinograd,50.4933333333333,0.407962416569631,3,0.235537211025727,1.01343482401553,49.4798985093178,51.5067681573489
mt5,resource,SET AVG,49.1693333333333,0.0594754851458398,3,0.0343381873591342,0.147745295580984,49.0215880377524,49.3170786289143
mt5,resource,pawsx,52.08,0.272213151776325,3,0.157162336455017,0.676214955987415,51.4037850440126,52.7562149559874
mt5,resource,xcopa,53.79,0.246373699895098,3,0.142243921955679,0.612026199115889,53.1779738008841,54.4020261991159
mt5,resource,xnli,36.42,0.192873015219863,3,0.111355287256602,0.479123130704675,35.9408768692953,36.8991231307047
mt5,resource,xstorycloze,52.6766666666667,0.115902257671425,3,0.0669161996662827,0.287917169169419,52.3887494974973,52.9645838358361
mt5,resource,xwinograd,50.88,0.663400331624876,3,0.383014360044109,1.64797778183901,49.232022218161,52.527977781839
mt5,semantic,SET AVG,48.8126666666667,0.164564070602706,3,0.095011110461413,0.4087998137987,48.403866852868,49.2214664804654
mt5,semantic,pawsx,51.5966666666667,0.162890556304945,3,0.0940449065311078,0.404642573820322,51.1920240928463,52.001309240487
mt5,semantic,xcopa,53.3266666666667,0.0351188458428388,3,0.020275875100992,0.0872400493546232,53.2394266173121,53.4139067160213
mt5,semantic,xnli,36.55,0.160934769394311,3,0.092915732431776,0.399784129799287,36.1502158702007,36.9497841297993
mt5,semantic,xstorycloze,52.2333333333333,0.19035055380359,3,0.109898943478897,0.472856989173842,51.7604763441595,52.7061903225072
mt5,semantic,xwinograd,50.3566666666667,0.607151820662128,3,0.350539267098251,1.50824873452139,48.8484179321453,51.8649154011881
mt5,typology,SET AVG,48.8493333333333,0.138164153575858,3,0.0797691112593784,0.343218784322761,48.5061145490106,49.1925521176561
mt5,typology,pawsx,51.86,0.26907248094148,3,0.155349069303084,0.66841309712609,51.1915869028739,52.5284130971261
mt5,typology,xcopa,52.9833333333333,0.251661147842355,3,0.145296631451354,0.62516094796108,52.3581723853722,53.6084942812944
mt5,typology,xnli,36.79,0.121655250605968,3,0.0702376916856868,0.302208395874087,36.4877916041259,37.0922083958741
mt5,typology,xstorycloze,52.81,0.410731055558261,3,0.237135685491101,1.02031250453767,51.7896874954623,53.8303125045377
mt5,typology,xwinograd,49.8033333333333,0.535941539100425,3,0.309425991869533,1.33135258862295,48.4719807447104,51.1346859219563
mt5,vi,SET AVG,49.1866666666667,0.141482625552875,3,0.0816850319486072,0.351462325706564,48.8352043409601,49.5381289923732
mt5,vi,pawsx,52.7566666666667,0.0404145188432719,3,0.0233333333333322,0.100395230364592,52.6562714363021,52.8570618970313
mt5,vi,xcopa,53.83,0.20074859899885,3,0.115902257671426,0.498687165372842,53.3313128346272,54.3286871653728
mt5,vi,xnli,35.7233333333333,0.18230011885167,3,0.105251022692312,0.452858600113032,35.2704747332203,36.1761919334464
mt5,vi,xstorycloze,52.76,0.0624499799839841,3,0.03605551275464,0.155134350382102,52.6048656496179,52.9151343503821
mt5,vi,xwinograd,50.8633333333333,0.743258591160123,3,0.429120547683799,1.84635669595272,49.0169766373806,52.7096900292861
