Model,Domain,Task,Mean,Std_Dev,Count,Std_Error,Margin_of_Error,CI Lower,CI Upper
bloom1_7b,semantic,xcopa,55.78666666666667,0.13051181300301531,3,0.07535103036971699,0.32420931652189017,55.46245735014478,56.110875983188556
bloom1_7b,semantic,xnli,39.96333333333333,0.13012814197295156,3,0.07512951779722943,0.3232562248471669,39.64007710848617,40.286589558180495
bloom1_7b,semantic,xstorycloze,57.95333333333334,0.10408329997330812,3,0.06009252125773401,0.25855725063684054,57.6947760826965,58.21189058397018
bloom1_7b,semantic,xwinograd,67.32000000000001,0.019999999999999574,3,0.01154700538379227,0.049682754236873995,67.27031724576314,67.36968275423688
bloom1_7b,typology,SET AVG,54.413333333333334,0.006110100926608082,3,0.0035276684147529584,0.015178332134958596,54.398155001198376,54.42851166546829
bloom1_7b,typology,VI AVG,55.88333333333333,0.2532455988429663,3,0.1462114146630746,0.6290969424442673,55.25423639088906,56.512430275777604
bloom1_7b,typology,pawsx,50.35333333333333,0.15695009822657935,3,0.0906151814604538,0.38988565788222707,49.96344767545111,50.74321899121556
bloom1_7b,typology,xcopa,56.08666666666667,0.1171893055416479,3,0.06765927710061573,0.29111437332078766,55.795552293345885,56.37778103998746
bloom1_7b,typology,xnli,40.01,0.05999999999999783,3,0.0346410161513763,0.14904826271061977,39.860951737289376,40.15904826271062
bloom1_7b,typology,xstorycloze,58.00666666666667,0.05773502691896391,3,0.0333333333333341,0.14342175766371246,57.86324490900296,58.15008842433038
bloom1_7b,typology,xwinograd,67.61,0.1757839583124747,3,0.10148891565092523,0.4366715599811885,67.1733284400188,68.04667155998119
bloom1_7b,vi,SET AVG,54.85399999999999,0.06919537556802231,3,0.03994996871087494,0.17189084193371607,54.682109158066275,55.02589084193371
bloom1_7b,vi,VI AVG,55.48500000000001,0.2821347195933122,3,0.1628905563049384,0.7008614967622094,54.7841385032378,56.185861496762215
bloom1_7b,vi,pawsx,51.43333333333333,0.2532455988429697,3,0.14621141466307655,0.6290969424442757,50.80423639088905,52.06243027577761
bloom1_7b,vi,xcopa,56.379999999999995,0.1410673597966596,3,0.08144527815247121,0.3504307483811134,56.02956925161888,56.73043074838111
bloom1_7b,vi,xnli,39.77333333333333,0.0461880215351701,3,0.02666666666666669,0.11473740613096742,39.65859592720236,39.888070739464304
bloom1_7b,vi,xstorycloze,58.31666666666666,0.040414518843277555,3,0.0233333333333355,0.10039523036460572,58.21627143630206,58.41706189703127
bloom1_7b,vi,xwinograd,68.36666666666666,0.1680277754817086,3,0.09701088140569847,0.41740413371132745,67.94926253295533,68.78407080037799
bloom3b,family,SET AVG,55.18866666666667,0.1165732959701023,3,0.06730362380866048,0.28958412071325446,54.89908254595341,55.47825078737993
bloom3b,family,VI AVG,57.339999999999996,0.3457961827435303,3,0.19964551919172224,0.8590053381648175,56.480994661835176,58.19900533816482
bloom3b,family,pawsx,48.46333333333333,0.15176736583776643,3,0.08762292952063487,0.3770110369047828,48.08632229642855,48.840344370238114
bloom3b,family,xcopa,56.82333333333333,0.06429100507328629,3,0.037118429085533436,0.1597077102348885,56.66362562309844,56.98304104356822
bloom3b,family,xnli,40.873333333333335,0.3177000681985057,3,0.18342421989596974,0.7892107204672402,40.084122612866096,41.66254405380057
